325;19;0,200023;0,0100013;0,122506;3,28E-06;74
267;44;0,200075;0,0100025;0,122567;3,28E-06;70
866;19;0,200011;0,0100026;0,122531;3,28E-06;78
645;16;0,200218;0,010009;0,122815;3,28E-06;12
291;20;0,200004;0,0100004;0,122472;3,28E-06;80
843;26;0,200659;0,0100001;0,122866;3,28E-06;10
736;48;0,200013;0,0100005;0,12248;3,28E-06;66
578;12;0,200115;-0,0058284;0,0416239;-5,63E-06;60
498;12;0,200061;0,0100278;0,12318;3,27E-06;78
538;39;0,200144;0,0100001;0,12255;3,28E-06;78
326;40;0,200003;0,010022;0,123002;3,27E-06;62
332;44;0,200107;0,0100137;0,122862;3,28E-06;12
686;22;0,200026;0,0100996;0,124929;3,25E-06;71
328;23;0,200189;0,0100006;0,122591;3,28E-06;78
929;34;0,200013;0,01;0,122468;3,28E-06;74
479;44;0,202055;0,0100345;0,124574;3,27E-06;12
258;43;0,200978;0,0100017;0,123101;3,28E-06;71
627;31;0,200114;0,0100149;0,122896;3,28E-06;34
700;39;0,200129;0,0100011;0,122567;3,28E-06;80
380;24;0,200127;0,0100007;0,122554;3,28E-06;78
796;22;0,204858;0,00999992;0,125433;3,28E-06;80
508;26;0,200014;0,0100004;0,122479;3,28E-06;76
373;38;0,200024;0,0100013;0,122506;3,28E-06;66
402;42;0,200002;0,0100001;0,122463;3,28E-06;78
359;10;0,200009;0,0100122;0,122764;3,28E-06;67
724;41;0,200007;0,0100045;0,122574;3,28E-06;12
855;39;0,200004;0,0100002;0,122468;3,28E-06;80
650;48;0,20008;0,0100039;0,122606;3,28E-06;12
254;10;0,200035;0,0100007;0,1225;3,28E-06;18
270;21;0,200355;0,0100036;0,122766;3,28E-06;12
898;22;0,200008;0,01;0,122466;3,28E-06;78
460;32;0,200001;0,0100143;0,12281;3,28E-06;83
