x1,x2
1.4047794769035609,2.536070536286083
1.4162680977341435,2.5559433332049757
1.4272791173616972,2.5751199445434203
1.4378105943891326,2.5935955014323944
1.44786111783886,2.611365814568063
1.457429807152789,2.6284273742117783
1.4665163121923288,2.644777350190079
1.4751208132383886,2.6604135918946925
1.4832440209913764,2.675334628282531
1.4908871765712004,2.6895396678756964
1.4980478644868491,2.703028790643062
1.504723139600917,2.715801452721291
1.5109151490454362,2.7278567005424827
1.5166262906453554,2.7391941149264856
1.5218592045428567,2.7498138120948235
1.5266167731973554,2.759716443670696
1.5309021213855012,2.768903196678979
1.5347186162011761,2.7773757935462258
1.5380698670554964,2.7851364921006643
1.5409597256768115,2.7921880855721986
1.5433922861107043,2.7985339025924105
1.5453718847199915,2.8041778071945562
1.546903100184723,2.80912419881357
1.5479907535021822,2.8133780122860594
1.548639907986886,2.816944717850312
1.5488558692705847,2.819830321146288
1.5486441853022623,2.8220413632156256
1.5480106463481365,2.8235849205016397
1.5469612849916574,2.824468604849319
1.54550237613351,2.8247005635053313
1.5436404369916117,2.824289479118018
1.541382227101114,2.8232445697373985
1.5387347483144016,2.8215755888151675
1.5357052448010928,2.819292825204696
1.5323012030480394,2.8164071031610316
1.5285303518593265,2.8129297823408974
1.5244006623562727,2.8088727578026926
1.5199203479774301,2.804248460006493
1.5150978644785849,2.7990698548140514
1.5099419099327558,2.7933504434887952
1.5044614247301957,2.787104262695829
1.4986655915783902,2.780345884501932
1.4925635304102667,2.7730893776262358
1.4861605315221103,2.765334664094093
1.4794651499561886,2.757090878253061
1.47248740339486,2.7483720339269717
1.4652372719415654,2.739192157461961
1.45772469812083,2.7295652877264716
1.4499595868782618,2.7195054761112516
1.4419518055805525,2.7090267865293534
1.4337111840154775,2.6981432954161364
1.425247514391895,2.686869091729265
1.4165705513397473,2.6752182769487094
1.40769001191006,2.6632049650767446
1.3986155755749419,2.650843282637952
1.3893568842275852,2.6381473686792187
1.3799235421822658,2.625131374769736
1.3703251161743433,2.611809465001002
1.3605711353602599,2.5981958159868213
1.3506710913175421,2.584304616863301
1.3406344380447996,2.5701500692888564
1.3304705919617248,2.5557463874442075
1.320188931909095,2.54110779803238
1.3097987991487698,2.5262485402787047
1.2993094973636925,2.511182865930819
1.2887302926578903,2.4959250392586645
1.2780704135564729,2.4804893370544887
1.2673390510056344,2.4648900486328458
1.256545358372652,2.4491414758305945
1.2456984514458862,2.4332579330068995
1.234807408434781,2.4172537470432305
1.223881269969864,2.401143257343363
1.2129290391027465,2.384940815833379
1.2019596165988282,2.368660664910727
1.1909761477624101,2.3523061354446466
1.1799847105975965,2.3358857335225305
1.168995326884034,2.319415414232608
1.1580177773058675,2.3029107774683775
1.1470616014517343,2.2863870679286005
1.136136097814768,2.269859175117307
1.1252503237925975,2.253341633343794
1.114413095687345,2.2368486217226224
1.10363298870563,2.220393964173621
1.092918336958565,2.2039911294218846
1.082277233461759,2.1876532309977748
1.0717175301353155,2.1713930272369186
1.0612468378038324,2.15522292128021
1.0508725261964038,2.13915496107381
1.0406017239466174,2.1232008393691437
1.0304413185925572,2.1073718937229047
1.020397956576802,2.091679106497053
1.0104780432464244,2.0761331048588128
1.000687742852994,2.060744160780677
0.9910329785525736,2.0455221910404027
0.9815194324057219,2.0304767572210154
0.9721525453774931,2.0156170657108063
0.9629375173374348,2.0009519677033314
0.9538793070595917,1.9864899591974157
0.9449826322225015,1.972239180997148
0.9362519694091982,1.9582074187118845
0.9276915541072108,1.9444021027562493
0.9193053807085625,1.9308303083501295
0.9110972025097723,1.917498755518681
0.9030705317118539,1.9044138090923264
0.8952286394203159,1.891581478706752
0.8875745556451624,1.8790074188029133
0.8801110693008918,1.8666969286270303
0.8728407282064978,1.85465495223059
0.8657658390854697,1.8428860784703462
0.858888467565791,1.8313945410083177
0.8522104381799407,1.8201842183117916
0.8457333343648923,1.8092586336533187
0.8394584984621147,1.7986209551107186
0.8333870317175726,1.7882739955670768
0.827519794281724,1.7782202127107434
0.8218586704161792,1.7684635697500963
0.8164093780283491,1.7590137180733005
0.8111738547755,1.749874795692435
0.8061534378217908,1.7410500337620927
0.8013492867811208,1.732542375595077
0.7967623837171309,1.7243544766624057
0.792393533143202,1.7164887045933073
0.7882433620224566,1.7089471391752233
0.7843123197677576,1.7017315723538076
0.7806006782417088,1.6948435082329254
0.777108531756655,1.6882841630746557
0.7738357970746815,1.6820544652992881
0.770782213407615,1.6761550554853255
0.7679473424170226,1.6705862863694834
0.7653305682142123,1.665348222846688
0.7629310973602331,1.6604406419700795
0.7607479588658748,1.6558630329510091
0.7587800041916678,1.651614597159041
0.7570259072478839,1.6476942481219516
0.7554841643945349,1.6441006115257293
0.7541530944413743,1.6408320252145745
0.753030838647896,1.6378865391909005
0.7521153607233347,1.6352619156153325
0.7514044468266662,1.6329556288067084
0.7508957055666069,1.6309648652420774
0.7505865680016142,1.629286523556702
0.7504742876398862,1.6279172145440561
0.750555940439362,1.6268532611558268
0.7508284248077215,1.6260906985019128
0.7512884616023854,1.6256252738504249
0.7519325941305153,1.6254524466276867
0.7527571881490134,1.625567388418234
0.7537584318645232,1.6259649829648144
0.7549342105570146,1.6266426253502702
0.7562842154672157,1.6276004346807678
0.7578048038137666,1.628833566135148
0.7594922190615536,1.6303369787339888
0.7613426749297636,1.6321055602992482
0.7633523553918842,1.6341341274542664
0.7655174146757039,1.6364174256237647
0.767833977263312,1.6389501290338444
0.7702981378910987,1.6417268407119892
0.7729059615497547,1.6447420924870633
0.7756534834842713,1.6479903449893123
0.7785367091939415,1.6514659876503626
0.7815516144323579,1.6551633387032219
0.7846941452074149,1.6590766451822794
0.7879602177813071,1.6632000829233047
0.7913457186705297,1.667527756563449
0.7948465046458796,1.6720536995412445
0.7984584027324533,1.6767718740966047
0.802177210209649,1.6816761712708241
0.8059986946111655,1.6867604109065781
0.8099185937250017,1.6920183416479235
0.8139326155934583,1.6974436409402986
0.818036438513136,1.7030299150305217
0.8222257110349369,1.7087706989667937
0.8264960519640634,1.7146594565986952
0.8308430503600186,1.720689580577189
0.835262265536607,1.7268543923546185
0.8397492270619331,1.733147142184708
0.8442994347584031,1.739561009122564
0.8489083587027232,1.7460891010246729
0.8535714392259005,1.7527244545489027
0.8582840869132434,1.7594600351545029
0.8630416836628229,1.7662887387790764
0.8678419960017064,1.773207234296504
0.8726824170971561,1.7802116485274784
0.8775581084379195,1.7872945684680492
0.8824643215811989,1.7944487025803146
0.8873963981526496,1.8016668807924174
0.8923497698463815,1.8089420544985488
0.897319958424958,1.8162672965589461
0.9023025757193964,1.8236358012998934
0.9072933236291685,1.831040884513722
0.9122879941221992,1.8384759834588096
0.9172824692348682,1.8459346568595811
0.9222727210720085,1.8534105849065081
0.927254811806907,1.8608975692561087
0.9322248936813051,1.8683895330309483
0.9371792090053975,1.8758805208196387
0.9421140901578334,1.883364698676839
0.9470259595857154,1.890836354123255
0.9519113298046002,1.8982898961456383
0.9567668033984988,1.9057198551967889
0.9615890730198755,1.9131208831955528
0.9663749213896492,1.920487753526823
0.9711212212971921,1.927815361041539
0.9758249356003306,1.9350987220566873
0.9804831172253451,1.9423329743553017
0.9850929091669698,1.949513377186462
0.9896515444883932,1.9566353112652954
0.994156346321257,1.9636942787729759
0.9986047278656576,1.9706859033567237
1.0029941923901446,1.9776059301298066
1.0073223332317223,1.9844502256715386
1.0115868337958482,1.9912147780272815
1.0157854675564344,1.9978956967084427
1.0199160980558464,2.004489212692477
1.0239766789049036,2.010991678422886
1.02796525378288,2.017399567809218
1.031879956437503,2.0237094762270686
1.0357190010138553,2.0299181625151244
1.0394804296942965,2.0360227315222725
1.0431621354497371,2.042019619471395
1.0467621089258874,2.0479052283200168
1.050278442728163,2.0536761187945842
1.053709331421684,2.059329010390467
1.0570530715312767,2.0648607813719546
1.0603080615414717,2.0702684687722597
1.0634728018965052,2.0755492683935164
1.0665458950003184,2.080700534806781
1.0695260452165578,2.0857197813520316
1.0724120588685746,2.0906046801381675
1.0752028442394261,2.095353062043011
1.077897411571874,2.0999629167133054
1.0804948730683852,2.104432392564716
1.0829944428911322,2.1087597967818303
1.0853954371619925,2.1129435953181575
1.0876972739625481,2.116982412896128
1.0898994733340872,2.1208750330070956
1.0920016572776028,2.1246203979113347
1.0940035497537928,2.128217608638042
1.0959049766830604,2.1316659249853354
1.097705865945514,2.1349647655202557
1.0994062473809671,2.1381137075787655
1.1010062527889386,2.1411124872657483
1.1025061159286524,2.1439609994550106
1.1039061725190376,2.1466592977892796
1.1052068602387282,2.149207594680205
1.1064087187260638,2.151606261308359
1.1075123895790888,2.153855827623235
1.1085186163555532,2.1559569823432474
1.1094282445729116,2.157910572955734
1.1102422217083243,2.159717605716954
1.1109615971986564,2.161379245652088
1.111587522440478,2.1628968165552385
1.1121210777728414,2.1642715567258977
1.11256135022019,2.165501880212784
1.1129087522974634,2.16658803582496
1.1131643489434961,2.1675312039548107
1.1133292426200228,2.1683326345323466
1.1134045733116777,2.1689936470252005
1.113391518525996,2.1695156304386294
1.1132912932934123,2.169900043315514
1.1131051501672615,2.170148413736359
1.1128343792237791,2.1702623393192932
1.1124803080621002,2.170243487220068
1.11204430180426,2.17009359413206
1.111527763095194,2.1698144662862684
1.1109321321027377,2.1694079794513166
1.1102588865176268,2.1688760789334522
1.1095095415534972,2.168220779576546
1.1086856499468847,2.167444165762092
1.1077888019572253,2.16654839140921
1.106820625366855,2.1655356799746417
1.1057827854810105,2.1644083244527534
1.1046769851278275,2.163168687375534
1.1035049646583428,2.1618192008125985
1.102268501946493,2.160362366371183
1.100969412389115,2.1588007551961494
1.0996095489059448,2.157137007969982
1.09819080193962,2.15537383491279
1.0967150994556776,2.153514015782306
1.0951844069425545,2.1515603998738855
1.093600727411588,2.149515906020509
1.0919661013970154,2.1473835225927798
1.0902826069559743,2.145166307498926
1.088552359668502,2.1428673881847984
1.086777512637537,2.1404899616338726
1.084960256488916,2.1380372943672468
1.0831028193713776,2.1355127224436434
1.0812073310183155,2.1329194329417502
1.079274271590473,2.130257956054423
1.077305314130623,2.1275307188319017
1.0753026596335902,2.1247410046783
1.0732684819600546,2.121892064809921
1.0712049278365516,2.118987118255251
1.069114116855472,2.116029351854966
1.0669981414750618,2.1130219202619274
1.0648590670194218,2.1099679459411824
1.0626989316785085,2.1068705191699664
1.0605197465081333,2.1037326980377
1.058323495429963,2.100557508445992
1.05611213523152,2.097347944108637
1.0538875955661813,2.0941069665516165
1.0516517789531792,2.0908375051130976
1.049406560777602,2.0875424569434355
1.0471537892903924,2.0842246870051717
1.0448952856083484,2.0808870280730343
1.0426328437141241,2.0775322807339376
1.0403682304562276,2.0741632133869827
1.0381031855490233,2.070782562243458
1.03583942157273,2.067393031326838
1.0335786239734224,2.063997292472784
1.03132245106303,2.060597985329144
1.0290725340193376,2.057197717355952
1.0268304768859857,2.05379906382543
1.0245978565724694,2.0504045678219853
1.0223762228541393,2.0470167402422135
1.0201670983722015,2.043638059794895
1.017971978633717,2.040270973000997
1.0157923320116016,2.036917894193676
1.0136295997446274,2.033581205518271
1.0114851959374211,2.0302632569323116
1.0093603190927765,2.026966026174958
1.0072556244457331,2.0236904894741223
1.0051725790719077,2.0204390539350587
1.0031126981812768,2.0172142266439037
1.0010774454140923,2.0140184373306065
0.9990682328408818,2.0108540383689344
0.9970864209624468,2.0077233047764675
0.995133318709865,2.0046284342146032
0.9932101834444886,2.001571546988553
0.9913182209579452,1.9985546860473442
0.9894585854721375,1.9955798169838204
0.9876323796392428,1.9926488280346384
0.9858406545417142,1.9897635300802723
0.9840844096922795,1.9869256566450106
0.9823645930339417,1.9841368638969579
0.9806821009399792,1.9813987306480332
0.9790377782139448,1.9787127583539712
0.9774324180896667,1.9760803711143224
0.9758667622312488,1.9735029156724522
0.9743415007330694,1.9709816614155415
0.972857272119782,1.9685178003745867
0.9714146633463154,1.966112447224399
0.9700142097978736,1.9637666392836053
0.9686563952899352,1.9614813365146484
0.9673416520682544,1.9592574215237857
0.9660703608088604,1.9570956995610902
0.9648428506180573,1.9549968985204502
0.9636593990324245,1.9529616689395695
0.9625202320188164,1.9509905839999668
0.9614255239743627,1.9490841395269771
0.960375397726468,1.9472427539897499
0.9593699245328118,1.94546676850125
0.9584091240813492,1.9437564468182587
0.95749296449031,1.942111975341371
0.9566213623081994,1.9405334631149982
0.9557941825137977,1.9390209418273674
0.9550112385161598,1.93757436581052
0.9542722921546162,1.9361936120403134
0.9535774897887519,1.9348790802997393
0.9529277389597696,1.933632227041192
0.9523229774426601,1.9324531811795438
0.9517630623643734,1.9313419522161936
0.951247823238502,1.9302985028561628
0.9507770619652821,1.9293227490080949
0.9503505528315931,1.9284145597842557
0.9499680425109573,1.927573757500533
0.9496292500635405,1.9268001176764367
0.9493338669361513,1.9260933690350988
0.9490815569622417,1.925453193503274
0.9488719563619071,1.9248792262113383
0.9487046737418858,1.924371055493291
0.9485792900955593,1.9239282228867522
0.9484953588029524,1.9235502231329653
0.9484524056307332,1.9232365041767951
0.9484499287322127,1.9229864671667292
0.9484873986473452,1.9227994664548769
0.9485642583027284,1.9226748095969697
0.9486799230116028,1.9226117573523616
0.9488337804738524,1.9226095236840284
0.9490251907760042,1.922667275758568
0.9492534863912286,1.9227841339462013
0.9495179721793391,1.92295917182077
0.9498179253867922,1.923191416159739
0.9501525956466879,1.923479846944195
0.950521204978769,1.9238233973588468
0.9509229477894219,1.9242209537920256
0.951356990871676,1.9246713558356845
0.951822473405204,1.9251733962853992
0.9523185069563214,1.925725821140367
0.9528442687837063,1.926327472928745
0.9533995114780918,1.926978080617653
0.9539834585412194,1.9276765676772754
0.9545952004812134,1.9284216491376247
0.9552338292023982,1.9292120370022876
0.9558984380052983,1.9300464402484248
0.9565881215866374,1.9309235648267697
0.9573019760393396,1.9318421136616306
0.9580390988525287,1.9328007866508885
0.958798588911528,1.9337982806659981
0.9595795464978613,1.9348332895519884
0.9603810732892514,1.9359045041274614
0.9612022723596217,1.9370106121845934
0.962042248179095,1.9381502984891332
0.9629001066139941,1.9393222447804048
0.9637749549268415,1.9405251297713046
0.9646659017763597,1.9417576291483032
0.9655720572174709,1.9430184155714447
0.9664925327012973,1.944306158674347
0.9674264410751607,1.9456195250642017
0.9683728965825831,1.9469571783217736
0.9693310148632857,1.9483177790014017
0.9702999129531903,1.9496999846309984
0.9712787092844182,1.9511024497120495
0.9722665236852902,1.9525238257196151
0.9732624773803276,1.9539627611023285
0.9742656929902509,1.9554179012823965
0.975275294531981,1.9568878886556
0.9762904074186382,1.9583713625912933
0.9773101584595427,1.9598669594324043
0.9783336758602149,1.9613733124954345
0.9793601062870511,1.9628890790365034
0.980389307708733,1.9644140408232258
0.9814207060769187,1.965947308808841
0.9824533252737274,1.967487357696351
0.9834862121081605,1.9690326947340608
0.9845184363161006,1.9705818597155804
0.9855490905603127,1.9721334249798241
0.9865772904304428,1.97368599541101
0.9876021744430193,1.9752382084386606
0.9886229040414518,1.9767887340376027
0.9896386635960316,1.9783362747279674
0.9906486604039322,1.9798795655751897
0.9916521246892085,1.9814173741900092
0.9926483096027969,1.9829485007284695
0.993636491222516,1.9844717778919185
0.9946159685530658,1.985986070927008
0.9955860635260281,1.987490277625695
0.9965461209998664,1.9889833283252396
0.9974955087599259,1.9904641859082068
0.9984336175184337,1.9919318458024657
0.9993598609144982,1.993385335981189
1.0002736755141102,1.994823716962855
1.0011745208101415,1.9962460818112449
1.002061879222346,1.9976515561354447
1.0029352560973592,1.9990392980898448
1.0037941797086984,2.000408498374139
1.0046382012567625,2.0017583802333268
1.0054668948688326,2.0030881994577108
1.0062798575990703,2.0043972443828975
1.0070767094285207,2.0056848358897987
1.0078570932651087,2.0069503274046294
1.0086206749436428,2.0081931048989103
1.0093671432258116,2.009412586889465
1.0100962098001862,2.0106082244384216
1.0108076092822198,2.0117795011532125
1.0115010992142461,2.012925933186574
1.012176460065482,2.0140470692365477
1.0128334952320248,2.015142490546479
1.0134720310368546,2.016211810905016
1.0140919167298321,2.0172546766461137
1.0146930244877008,2.018270766649029
1.0152752494140853,2.019259792338324
1.0158385095394922,2.0202214976838655
1.01638258728947,2.021155477355793
1.0169068855756656,2.0220608819587826
1.0174112143778284,2.0229373199595018
1.0178954339820003,2.0237844650160115
1.018359421619293,2.0246020182777005
1.01880307146589,2.025389708385281
1.019226294643046,2.0261472914707928
1.019629019217086,2.0268745511576007
1.020011190199408,2.027571298560395
1.0203727695464795,2.0282373722851923
1.02071373615984,2.0288726384293345
1.0210340858860998,2.02947699058149
1.021333831516941,2.030050349821652
1.0216130027891164,2.0305926647211394
1.02187164638445,2.0311039113425977
1.022109825929837,2.0315840932399976
1.0223276219972441,2.032033241458636
1.0225251321037092,2.0324514145351347
1.0227024707113408,2.0328386984974425
1.0228597692273194,2.033195206864832
1.0229971760038958,2.033521080647904
1.0231148563383927,2.0338164883485828
1.0232129924732039,2.0340816259601198
1.0232917835957942,2.034316716967092
1.0233514458386996,2.0345220123454015
1.0233922122795274,2.034697790562277
1.023414332940956,2.0348443575762722
1.023418074790735,2.0349620468372667
1.0234037217416856,2.0350512192864665
1.0233715746516994,2.0351122633564023
1.02332195132374,2.035145594970931
1.0232551865058415,2.0351516575452364
1.0231716318911097,2.0351309219858256
1.0230716559967852,2.0350838865109684
1.0229553431996419,2.035010627662316
1.0228227811046533,2.0349112210739086
1.0226743233684394,2.0347861380677523
1.0225103262346575,2.034635856438919
1.0223311485340043,2.034460860455543
1.0221371516842146,2.0342616408588237
1.0219286996900614,2.0340386948630234
1.0217061591433567,2.033792526155468
1.0214698992229507,2.033523644896549
1.0212202916947322,2.0332325677197196
1.0209577109116283,2.032919817731498
1.0206825338136052,2.0325859245114666
1.0203951399276665,2.03223142411227
1.020095911367855,2.0318568590596193
1.0197852328352521,2.0314627783522865
1.0194634916179774,2.0310497374621095
1.0191310775911888,2.0306182983339895
1.0187883832170832,2.030169029385891
1.0184358035448957,2.029702505508843
1.0180737362108996,2.0292193080669385
1.017702581438407,2.028720024897334
1.0173227420377688,2.028205250310249
1.0169346234063739,2.0276755850889683
1.0165386335286497,2.0271316364898397
1.0161351829760623,2.026574018242276
1.015724684907116,2.0260033505487516
1.0153075550673538,2.0254202600848066
1.0148842117893575,2.024825379999045
1.0144550759927466,2.0242193499131336
1.0140205711841799,2.0236028159218034
1.013581123457354,2.0229764305928493
1.0131371614930045,2.022340852967131
1.012689116558905,2.02169674855857
1.0122373903475788,2.0210447375243903
1.0117820713292043,2.020384933534515
1.0113235195565826,2.0197178820661628
1.0108621871909615,2.0190442783477858
1.0103985175675954,2.0183648055777743
1.0099329451957462,2.017680134924456
1.0094658957586826,2.016990925526096
1.0089977861136805,2.0162978244908976
1.0085290242920228,2.015601466897
1.0080600094989998,2.0149024757924816
1.007591132113908,2.0142014621953575
1.0071227736900519,2.01349902509358
1.0066553069547424,2.0127957514450396
1.0061890958092976,2.0120922161775643
1.0057244953290432,2.0113889821889184
1.0052618517633114,2.0106866003468054
1.0048015025354413,2.009985609488865
1.0043437762427796,2.0092865364226755
1.0038889926566794,2.008589895925751
1.0034374627225018,2.0078961907455453
1.002989488559614,2.007205911599448
1.0025453634613908,2.0065195371747864
1.002105371895214,2.0058375341288266
1.001669789502472,2.0051603570887706
1.001238883098561,2.0044884486517587
1.0008129106728838,2.0038222393848684
1.0003921213888503,2.0031621478251154
0.9999767555838776,2.002508580479452
0.9995670447693895,2.001861931824768
0.9991632116308172,2.0012225843078917
0.9987654700275991,2.000590908345588
0.9983740249931802,1.9999672623245592
0.9979890727350128,1.9993519926014462
0.9976108006345562,1.998745433502826
0.9972393872472769,1.998147907325214
0.9968750023026482,1.997559724335063
0.9965178067041509,1.9969811827687627
0.9961679525292723,1.996412568832641
0.9958255859959205,1.9958541541653918
0.9954908878290695,1.9953061996243684
0.9951640403973773,1.9947690174721253
0.9948452125070785,1.9942429164667816
0.9945345635890371,1.9937281906492736
0.9942322436987464,1.9932251193433541
0.9939383935163288,1.9927339671555928
0.9936531443465363,1.9922549839753763
0.9933766181187499,1.9917884049749077
0.9931089273869801,1.9913344506092074
0.9928501753298665,1.9908933266161128
0.9926004557506781,1.9904652240162772
0.9923598530773134,1.990050319113172
0.9921284423622999,1.9896487734930843
0.9919062892827945,1.989260734025119
0.9916934501405832,1.988886332861197
0.9914899718620818,1.9885256874360564
0.9912958919983348,1.9881789004672525
0.9911112387250164,1.9878460599551568
0.99093603084243,1.9875272391829581
0.9907702777755082,1.987222496716662
0.990613979573813,1.9869318764050907
0.9904671269115356,1.9866554073798832
0.9903297010874965,1.9863931040554959
0.9902016740251456,1.9861449661292014
0.9900830082725621,1.9859109785810896
0.9899736570024543,1.9856911116740665
0.98987356401216,1.985485320953856
0.9897826637236461,1.9852935472489985
0.9897008811835091,1.9851157166708504
0.9896281320629745,1.9849517406135861
0.9895643226578972,1.9848015157541963
0.9895093498887613,1.9846649240524885
0.9894631013006805,1.984541832751087
0.9894254550633974,1.9844320943754334
0.9893962799712841,1.9843355467337855
0.9893754593924755,1.984252047191765
0.989363091370342,1.9841817615197244
0.989359116450895,1.9841246334743774
0.9893634147069506,1.9840805193075621
0.9893758634038511,1.984049269806795
0.9893963369994656,1.9840307302952713
0.9894247071441898,1.9840247406318643
0.9894608426809458,1.9840311352111264
0.9895046096451824,1.984049742963288
0.9895558712648749,1.9840803873542587
0.989614487960525,1.9841228863856264
0.9896803173451614,1.9841770525946574
0.9897532142243388,1.9842426930542967
0.989833030596139,1.9843196093731679
0.98991961565117,1.9844075976955733
0.9900128157725666,1.9845064487014934
0.9901124745359898,1.9846159476065877
0.9902184327096277,1.9847358741621939
0.9903305282541945,1.9848660026553284
0.9904485963229313,1.9850061019086864
0.9905724692616055,1.9851559352806414
0.990701976608511,1.9853152606652456
0.9908369450944687,1.9854838304922293
0.9909771986428257,1.9856613917270023
0.9911225583694558,1.9858476858706522
0.9912728425827593,1.9860424489599455
0.991427866783663,1.986245411567327
0.9915874436656206,1.9864562988009205
0.9917513831146118,1.9866748303045279
0.9919194922091432,1.9869007202576299
0.9920915752202483,1.9871336773753858
0.9922674336114864,1.9873734049086338
0.9924468660389439,1.9876196006438898
0.9926296683512338,1.987871956903349
0.9928156335894954,1.9881301605448847
0.9930045519873946,1.9883938929620493
0.9931962313076236,1.988662862773743
0.9933906553543387,1.988937062442403
0.9935876616698376,1.9892162518086913
0.9937870408966221,1.989500114624064
0.9939885869587328,1.9897883388589213
0.9941920970617493,1.9900806167026053
0.9943973716927899,1.9903766445634026
0.9946042146205116,1.9906761230685426
0.9948124328951105,1.9909787570641981
0.9950218368483212,1.9912842556154853
0.9952322400934175,1.991592332006463
0.9954434595252117,1.9919027037401347
0.9956553153200551,1.9922150925384456
0.9958676309358377,1.9925292243422854
0.9960802331119886,1.9928448293114864
0.9962929518694751,1.9931616418248248
0.996505620510804,1.9934794004800194
0.9967180756200208,1.9937978480937326
0.9969301570627094,1.9941167317015704
0.9971417079859929,1.9944358025580817
0.9973525748185332,1.994754816136759
0.9975626072705308,1.9950735321300377
0.9977716583337254,1.9953917144492967
0.9979795842813951,1.9957091312248585
0.998186244668357,1.9960255548059886
0.9983915023309672,1.9963407617608955
0.9985952233871205,1.9966545328767316
0.9987972772362501,1.996966653159592
0.9989975365593289,1.997276911834516
0.9991958773188678,1.997585102345485
0.9993921787589171,1.9978910223554245
0.9995863234050655,1.9981944737462032
0.9997781970644407,1.998495262618633
0.9999676888257094,1.998793199292469
1.0001546910590768,1.9990880983064097
1.000339099416287,1.9993797784180969
1.0005208164017645,1.9996680700916982
1.0006997873248706,1.9999528957529755
1.0008759114192312,2.000234089204719
1.00104907434191,2.0005114544343803
1.0012191664722387,2.00078480268134
1.0013860829118162,2.001053952436908
1.001549723484509,2.0013187294443244
1.0017099927364517,2.0015789666987573
1.0018667999360462,2.0018345044473054
1.0020200590739627,2.0020851901889953
1.0021696888631382,2.0023308786747847
1.0023156127387782,2.0025714319075587
1.0024577588583552,2.0028067191421335
1.00259606010161,2.003036616885253
1.0027304540705506,2.0032610088955916
1.0028608830894528,2.0034797861837528
1.00298729420486,2.003692847012269
1.003109639185584,2.0039000968956024
1.003227874522703,2.004101448600144
1.003341961429564,2.004296822144215
1.0034518658417813,2.0044861447980646
1.0035575584172363,2.004669351083873
1.003659014536079,2.0048463827757477
1.0037562143007268,2.0050171888997275
1.0038491425358647,2.0051817257337796
1.0039377887884449,2.0053399568078003
1.004022147327688,2.0054918529036154
1.004102217145082,2.0056373920549806
1.0041780019543827,2.00577655954758
1.0042495101916131,2.0059093479190278
1.004316755015065,2.006035756958867
